Id,Water_.g.,Energ_Kcal,Protein_.g.,Lipid_Tot_.g.,Ash_.g.,Carbohydrt_.g.,Fiber_TD_.g.,Sugar_Tot_.g.,Calcium_.mg.,Iron_.mg.,Magnesium_.mg.,Phosphorus_.mg.,Potassium_.mg.,Sodium_.mg.,Zinc_.mg.,Copper_.mg.,Manganese_.mg.,Selenium_.µg.,Vit_C_.mg.,Thiamin_.mg.,Riboflavin_.mg.,Niacin_.mg.,Panto_Acid_.mg.,Vit_B6_.mg.,Folate_Tot_.µg.,Folic_Acid_.µg.,Food_Folate_.µg.,Folate_DFE_.µg.,Choline_Tot_.mg.,Vit_B12_.µg.,Vit_A_IU,Vit_A_RAE,Retinol_.µg.,Alpha_Carot_.µg.,Beta_Carot_.µg.,Beta_Crypt_.µg.,Lycopene_.µg.,Lut.Zea_.µg.,Vit_E_.mg.,Vit_D_µg,Vit_D_IU,Vit_K_.µg.,FA_Sat_.g.,FA_Mono_.g.,FA_Poly_.g.,Cholestrl_.mg.
2199,96.7,8,0.23,0.0199999999999996,0.88,2.16,1.51,2.537,59,0.1,8,7,354,240,0.0899999999999999,0.059,0.156,0.9,18.9,0.01,0.01,0.1,0.018,0.052,3.99999999999999,0,4,4,8.485,0,27,0.999999999999986,0,5.05,82.35,0,486.1,265.5,0.182,0,0,5.01,0.0421500000000004,0.0200000000000005,0.0707499999999999,0
2200,95.55,12,1.56,0.16,0.95,1.78,1,0.830000000000001,93,1.04,11,29,371,270,0.17,0.019,0.144,0.4,26,0.032,0.063,0.428,0.079,0.166,41,0,41,41,12.1,0,4249,212,0,1,2549,0,0,38,0.0900000000000001,0,0,34,0.0209999999999999,0.0119999999999996,0.077,0
2201,93.46,20,0.76,0.109999999999999,0.93,4.74,1.7,2.851,72,0.73,43,23,392,412,0.18,0.029,0.133,1,1.7,0.018,0.031,0.294,0.097,0.042,22,0,22,22,9.66999999999999,0,0,0,0,2.4,195.95,0.499999999999998,1873.45,489.85,0.3815,0,0,16.63,0.0120000000000005,0.0199999999999996,0.044,0
2202,90.17,35,0.76,0.18,0.67,8.22,3,3.45,30,0.34,10,30,235,302,0.2,0.017,0.155,0.699999999999999,3.6,0.066,0.044,0.645,0.232,0.153,2,0,2,1.99999999999999,8.8,0,17033,852,0,3776,8332,0,0,194,1.03,0,0,13.7,0.0369999999999995,0.00699999999999967,0.107,0
2203,92.99,23,0.589999999999998,0.140000000000001,0.92,5.36,1.8,2.46,31,0.52,9,20,158,34,0.29,0.103,0.45,0.4,2,0.019,0.027,0.421,0.139,0.112,8,0,8,8,6.3,0,11170,558,0,2743,5331,0,0,0,0.73,0,0,9.8,0.024,0.00699999999999967,0.0680000000000001,0
2204,92.95,25,0.640000000000002,0.19,0.68,5.54,1.5,2.48,25,0.64,8,24,179,42,0.26,0.104,0.45,0.4,2.7,0.018,0.03,0.552,0.135,0.112,8.99999999999999,0,9,9,11.775,0,11170,558,0,2743,5331,0,0,0,0.74,0,0,9.8,0.036,0.00900000000000034,0.0920000000000001,0
2205,93,23,1.84,0.449999999999999,0.6,4.11,2.3,1.86,16,0.32,9,32,142,242,0.17,0.018,0.132,0.6,44.3,0.042,0.052,0.41,0.508,0.173,44,0,44,44,39.1,0,12,0.999999999999986,0,0,7,0,0,29,0.0700000000000001,0,0,13.8,0.0699999999999998,0.032,0.217,0
2206,92.3,27,0.960000000000001,0.19,0.64,5.9,1.54,2.461,26,0.43,12,66,173,297,0.2,0.043,0.096,0.4,3.6,0.027,0.037,0.427,0.203,0.101,3,0,3,2.99999999999999,8.23,0,0,0,0,23.2,87.45,1.35,597.95,343.6,0.17,0,0,3.205,0.0884999999999998,0.0604500000000003,0.0904500000000001,0
2207,92.65,20,1.88,0.0800000000000001,1.26,4.13,2.1,1.1,58,2.26,86,33,549,415,0.33,0.163,0.334,0.9,18,0.034,0.086,0.36,0.163,0.085,8.99999999999999,0,9,9,28.7,0,6124,306,0,45,3652,0,0,11015,1.89,0,0,327.3,0.0616499999999998,0.0440499999999995,0.14955,0
2208,93.43,22,0.619999999999997,0.48,0.97,4.5,2.8,1.89,13,0.22,12,29,173,237,0.31,0.11,0.169,0.299999999999999,8,0.026,0.04,0.42,0.408,0.118,18,0,18,18,10.5,0,0,0,0,0,0,0,0,0,0.14,0,0,4.7,0.0310000000000001,0.00999999999999979,0.0649999999999999,0
2209,92.49,20,1.64,0.0899999999999999,1.47,4.31,2.3,2.01,69,3.74,18,43,569,289,0.2,0.133,0.355,0.299999999999999,23.9,0.021,0.16,0.72,0.042,0.118,50,0,50,50,12.8,0,2572,129,0,0,1543,0,0,3467,2.5,0,0,142.7,0.3573,0.1725,0.15545,0
2210,88.47,36,2.97,0.41,1.05,7.1,2.8,0.570000000000001,210,1.12,30,27,251,286,0.27,0.055,0.663,1.5,26.4,0.047,0.115,0.635,0.115,0.114,76,0,76,76,45.1,0,11493,575,0,127,6818,28,0,10898,1.25,0,0,623.2,0.04,0.0275499999999997,0.1804,0
2211,77.03,79,2.55,0.67,1.03,18.71,2.4,3.07,3,0.47,28,79,233,245,0.63,0.048,0.155,0.699999999999999,3.5,0.03,0.062,1.311,0.151,0.099,35,0,35,35,22.26,0,199,10,0,17,50,122,0,730,0.0700000000000001,0,0,0.300000000000001,0.0659999999999998,0.125999999999999,0.203,0
2212,89.5,34,2.6,0.300000000000001,0.6,7,2.455,2.9525,55,0.7,41,49,196,239,0.24,0.071,0.219,0.699999999999999,17,0.09,0.09,0.8,0.638,0.123,26,0,26,26,13.4,0,1400,70,0,21.2,444.75,0.0499999999999989,0,719.7,0.319,0,0,28.44,0.0790000000000006,0.0270000000000001,0.127,0
2213,91.3,22,4.67,0.0999999999999996,1.13,2.8,3.36,2.951,69,1.09,62,42,351,242,0.24,0.154,0.412,0.9,18.4,0.256,0.142,1.008,0.046,0.135,60,0,60,60,20.535,0,576,29,0,17.4,476.95,4.5,0,1929.25,0.4445,0,0,56.975,0.0259999999999998,0.00900000000000034,0.0419999999999998,0
2214,89.67,33,0.83,0.23,1.13,8.14,2.5,3.2,6,0.25,11,15,123,239,0.12,0.059,0.113,0.0999999999999979,1.3,0.076,0.02,0.6,0.075,0.086,14,0,14,14,9.4,0,37,2,0,0,22,0,0,0,0.41,0,0,2.9,0.044,0.0199999999999996,0.093,0
2215,95.32,13,0.6,0.0199999999999996,0.96,3.1,1.2,2.105,24,0.25,11,13,170,238,0.7,0.026,0.0659999999999999,0.199999999999999,8.5,0.029,0.022,0.39,0.144,0.038,3.99999999999999,0,4,4,7.205,0,0,5.24999999999999,0,8.8,55.9,4.25,550.6,366.45,0.1405,0,0,5.46,0.00199999999999978,0.00399999999999956,0.0089999999999999,0
2216,81.65,60,5.27,0.93,1,11.15,2,1,151,2.32,34,67,344,245,0.49,0.086,0.868,0.9,31,0.222,0.509,1.995,0.102,0.929,23,0,23,23,21,0,7013,351,0,0,4208,0,0,1747,0.1,0,0,108,0.08595,0.0910500000000001,0.12975,0
2217,88.42,36,2.09,0.19,1.12,8.18,4.2,3.91,20,0.45,42,49,457,279,0.42,0.078,0.241,0.699999999999999,97,0.046,0.068,0.59,0.701,0.112,30,0,30,30,21.6,0,70,4.00000000000001,0,13.7,283.05,40.55,92.4,468.8,0.588,0,0,40.555,0.0498999999999996,0.0268500000000005,0.1172,0
2218,86.9,50,2.95,0.27,0.68,9.2,2.865,4.0255,41,0.76,42,49,262,238,0.38,0.048,0.21,1.6,5.1,0.056,0.088,0.48,0.053,0.023,47,0,47,47,12.535,0,142,7,0,20.65,174.55,0.550000000000001,0,513.5,0.319,0,0,36.12,0.119,0.129,0.00999999999999979,0
2219,87.15,37,3.68,0.199999999999999,1.68,7.29,2,1,211,3.14,62,72,550,247,0.79,0.255,0.123,0.9,33,0.091,0.192,0.89,0.072,0.57,104,0,104,104,12.8,0,5185,259,0,0,3111,0,0,1747,0.0700000000000001,0,0,108,0.0299999999999998,0.0140000000000002,0.0960000000000001,0
2220,90.5,30,2.84,0.49,0.94,5.23,2,1.34,138,0.94,18,28,321,251,0.18,0.047,0.45,0.9,25.2,0.043,0.114,0.672,0.053,0.086,14,0,14,14,0.5,0,14704,735,0,0,8823,0,0,19697,0.92,0,0,882,0.0629999999999997,0.0359999999999996,0.235,0
2221,91.2,28,1.9,0.41,0.87,5.62,2.505,3.216,132,1.93,57,38,274,281,0.24,0.156,0.417,0.9,52.8,0.04,0.039,0.791999999999999,0.048,0.139,13,0,13,13,14.2,0,1994,100,0,25.95,355.4,9.75,1.69999999999999,627.65,0.3795,0,0,39.255,0.0530000000000004,0.0300000000000002,0.196,0
2222,90.3,29,1.8,0.109999999999999,1.1,6.69,1.1,2.8,25,0.4,19,45,340,257,0.31,0.132,0.142,0.800000000000001,54,0.04,0.02,0.39,0.16,0.154,12,0,12,12,13.2,0,35,2,0,0,21,0,0,0,0.52,0,0,0.0999999999999996,0.0139999999999998,0.00800000000000001,0.0529999999999999,0
2223,90.8,31,0.809999999999999,0.199999999999999,0.57,7.62,1,2.11,30,1.1,14,17,87,246,0.0600000000000001,0.062,0.247,0.5,4.2,0.026,0.02,0.2,0.072,0.113,24,0,24,24,13.51,0,812,41,0,0,487,0,0,925,0.5,0,0,25.4,0.0270000000000001,0.00300000000000011,0.111,0
2224,91.08,28,2.17,0.470000000000001,0.99,5.29,2.2,2.34,6,1.74,12,87,356,238,0.87,0.504,0.115,13.4,4,0.073,0.3,4.46,2.16,0.095,18,0,18,18,20.4,0,0,0,0,0,0,0,0,0,0.01,0.2,8,0,0.0610000000000004,0.00800000000000001,0.183,0
2225,83.48,56,1.56,0.220000000000001,0.35,14.39,2.1,3.84,3,0.44,14,29,117,240,1.33,0.896,0.204,24.8,0.300000000000001,0.037,0.17,1.5,3.594,0.159,21,0,21,21,80,0,0,0,0,0,0,0,0,0,0,0.7,28,0,0.0499999999999998,0.0700000000000003,0.0339999999999998,0
2226,91.78,26,2.56,0.470000000000001,0.69,4.51,2,1.41,118,0.87,13,42,162,252,0.15,0.098,0.5252,0.6,25.3,0.041,0.063,0.433,0.12,0.098,8.99999999999999,0,9,9,0.299999999999997,0,10537,527,0,9,6300,35,0,9900,1.78,0,0,592.7,0.0120000000000005,0.11,0.0459999999999998,0
2227,92.57,22,1.87,0.210000000000001,0.84,4.51,2.5,2.4,77,0.28,36,32,135,241,0.43,0.085,0.294,0.4,16.3,0.132,0.055,0.871,0.213,0.187,46,0,46,46,9.3,0,283,14,0,0,170,0,0,390,0.27,0,0,40,0.0449999999999995,0.0279999999999996,0.0459999999999998,0
2228,91.12,34,1.63,0.24,0.59,6.41,2.1,2.87,74,0.52,40,37,184,239,0.49,0.076,0.844,0.6,9.6,0.073,0.096,0.616,0.209,0.037,100,0,100,100,11.1,0,305,15,0,0,183,0,0,420,0.32,0,0,47.8,0.0629999999999997,0.04,0.0640000000000001,0
2229,87.86,42,1.36,0.19,1.03,9.56,1.4,4.73,22,0.24,11,35,166,239,0.21,0.067,0.153,0.6,5.2,0.042,0.023,0.165,0.113,0.129,15,0,15,15,6.8,0,2,0,0,0,1,0,0,4,0.02,0,0,0.5,0.0310000000000001,0.0270000000000001,0.073,0
2230,92.24,26,0.77,0.0999999999999996,0.89,6,1.7,2.9,16,0.3,6,19,108,248,0.0699999999999998,0.019,0.071,0.4,2.6,0.023,0.025,0.139,0.099,0.069,13,0,13,13,4.4,0,2,0,0,0,1,0,0,3,0.01,0,0,0.300000000000001,0.0160000000000005,0.0129999999999999,0.0379999999999998,0
2231,80.24,71,1.32,0.300000000000001,1.13,17.01,4,4.8,37,0.58,29,69,367,246,0.26,0.138,0.294,1.7,13,0.083,0.051,0.724,0.588,0.093,58,0,58,58,27,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0499999999999998,0.112,0.0470000000000002,0
2232,88.91,40,3.27,0.23,1.13,6.46,2.8,3.99,42,1.97,26,55,240,240,0.37,0.077,0.168,0.699999999999999,47.9,0.128,0.076,0.539,0.673,0.144,29,0,29,29,17.4,0,1030,52,0,42,597,0,0,702,0.39,0,0,25,0.044,0.0229999999999997,0.1,0
2233,86.6,50,3.5,0.380000000000001,1.09,8.43,3.1,4.82,59,2.4,28,58,217,241,0.49,0.09,0.28,0.800000000000001,22,0.064,0.119,0.563,0.857,0.174,35,0,35,35,21,0,1311,66,0,53,760,0,0,893,0.47,0,0,30.2,0.073,0.0389999999999997,0.167,0
2234,77.87,84,5.36,0.220000000000001,0.92,15.63,5.5,5.93,27,1.54,39,117,271,239,1.19,0.173,0.525,1.9,14.2,0.259,0.149,2.021,0.153,0.216,63,0,63,63,29.7,0,801,40,0,22,470,0,0,2593,0.14,0,0,25.9,0.0390000000000001,0.0190000000000001,0.102,0
2235,79.52,78,5.15,0.27,0.8,14.26,4.5,4.4,24,1.52,22,77,110,323,0.67,0.105,0.279,1,9.9,0.283,0.1,1.48,0.142,0.113,59,0,59,59,27.5,0,2100,105,0,20,1250,0,0.349999999999994,2400,0.03,0,0,24,0.0490000000000004,0.024,0.129,0
2236,74.37,98,7.05,0.51,0.99,17.08,4.135,3.508,26,1.67,41,24,268,239,0.78,0.02,0.325,0.6,6.6,0.216,0.285,1.072,0.683,0.128,36,0,36,36,27.995,0,107,4.99999999999999,0,9.55,120.35,34.55,0,546.65,0.176,0,0,4.595,0.0899999999999994,0.0449999999999999,0.24,0
2237,88.15,38,2.17,0.27,0.93,8.48,3.3,2.83,23,0.75,14,46,100,4,0.58,0.103,0.357,0.9,6.6,0.074,0.053,0.581,0.12,0.088,18,0,18,18,12.6,0,6854,343,0,1353,3400,72,0,1070,0.38,0,0,13.1,0.0490000000000004,0.0229999999999997,0.129,0
2238,85.8,48,3.09,0.42,0.57,10.12,3.1,4.36,23,0.94,16,49,158,304,0.45,0.076,0.202,1.1,8.1,0.225,0.064,1.154,0.163,0.087,26,0,26,26,18.1,0,9514,476,0,1868,4725,99,0,1538,0.52,0,0,18.8,0.077,0.0350000000000001,0.201,0
2239,88.18,45,2.54,0.199999999999999,0.45,8.63,2.2,3.77,14,0.94,13,34,117,273,0.29,0.063,0.166,0.4,6.9,0.15,0.069,1.044,0.09,0.087,20,0,20,20,15.9,0,1051,53,0,10,626,0,0,1202,0.02,0,0,12.1,0.036,0.0190000000000001,0.0939999999999999,0
2240,92.21,31,0.99,0.300000000000001,0.47,6.03,2.1,4.2,7,0.43,12,26,211,4,0.25,0.017,0.112,0.0999999999999979,127.7,0.054,0.085,0.979,0.317,0.291,46,0,46,46,5.6,0,3131,157,0,20,1624,490,0,51,1.58,0,0,4.9,0.0270000000000001,0.00300000000000011,0.0699999999999998,0
2241,91.87,26,0.92,0.199999999999999,0.9,6.11,1.2,3.19,9,0.46,10,18,166,238,0.12,0.065,0.115,0.299999999999999,74.4,0.059,0.03,0.477,0.079,0.233,16,0,16,16,7.4,0,468,23,0,26,264,8,0,431,0.5,0,0,9.8,0.0289999999999995,0.0129999999999999,0.106,0
2242,91.87,26,0.92,0.199999999999999,0.9,6.11,1.2,4.39,9,0.46,10,18,166,238,0.12,0.065,0.115,0.299999999999999,171,0.059,0.03,0.477,0.079,0.233,16,0,16,16,5.8,0,2941,147,0,18,1525,460,0,47,1.65,0,0,5.1,0.0289999999999995,0.0129999999999999,0.106,0
2243,71.8,111,5.96,1.36,1.39,19.49,4.2,2.48,41,1.57,40,118,456,240,0.82,0.105,0.451,1.2,28.1,0.35,0.166,2.153,0.63,0.053,100,0,100,100,37.9,0,50,2,0,0,30,0,0,141,0.32,0,0,19.8,0.365,0.0129999999999999,0.899,0
2244,92.9,20,2.3,0.4,1.3,3.1,1.5,1.6,53,1.2,14,33,184,254,0.19,0.126,0.336,0.9,82,0.07,0.25,1.1,0.039,0.111,8.99999999999999,0,9,9,0.299999999999997,0,8700,435,0,0,5220,0,0,1747,0.85,0,0,108,0.140099999999999,0.2758,0.2755,0
2245,75.42,93,1.96,0.0999999999999996,0.97,21.55,1.5,1.7,5,0.35,25,50,391,241,0.29,0.215,0.161,0.299999999999999,12.8,0.105,0.021,1.395,0.555,0.301,8.99999999999999,0,9,9,14.5,0,0,0,0,0,0,0,0,0,0.0400000000000003,0,0,0.300000000000001,0.0259999999999998,0.00199999999999978,0.0430000000000001,0
2246,47.31,198,4.29,0.0999999999999996,2.24,46.06,7.9,1.4,34,7.04,43,101,573,257,0.49,0.817,0.616,0.699999999999999,13.5,0.122,0.106,3.065,0.857,0.614,22,0,22,22,31,0,10,0.999999999999986,0,0,6,0,0,30,0.0400000000000003,0,0,1.7,0.0259999999999998,0.00199999999999978,0.0430000000000001,0
2247,76.98,87,1.87,0.0999999999999996,0.92,20.13,2,0.91,5,0.31,22,44,379,240,0.3,0.188,0.138,0.299999999999999,13,0.106,0.02,1.439,0.52,0.299,10,0,10,10,13.5,0,3,0,0,0,2,0,0,10,0.05,0,0,2.2,0.0259999999999998,0.00199999999999978,0.0430000000000001,0
2248,77.8,78,2.86,0.0999999999999996,2.04,17.2,3.3,2.407,45,6.07,30,54,407,250,0.44,0.878,1.338,0.299999999999999,5.2,0.032,0.036,1.222,0.361,0.239,10,0,10,10,23.125,0,0,0,0,15.7,108,0.0999999999999996,3123.1,10.95,0.567,0,0,2.565,0.0259999999999998,0.00199999999999978,0.0430000000000001,0
2249,72.04,105,2.44,0.0999999999999996,1.18,24.24,2.3,2.846,11,1.24,27,105,447,244,0.36,0.334,0.292,0.4,15.1,0.12,0.032,1.714,0.454,0.344,12,0,12,12,15.29,0,0,0,0,2.6,6.25,0.999999999999998,0,10.95,0.232,0,0,1.535,0.0259999999999998,0.00199999999999978,0.0430000000000001,0
2250,63.5,132,4.39,0.0999999999999996,2.38,29.63,5.5,1.805,46,5.94,37,82,650,252,0.51,0.882,0.98,0.5,15.3,0.071,0.075,2.22,0.594,0.492,17,0,17,17,28.405,0,0,0,0,1.45,112.25,3.2,1438.2,5.44999999999999,0.938,0,0,3.495,0.0259999999999998,0.00199999999999978,0.0430000000000001,0
2251,82.8,63,1.98,0.130000000000001,1.16,13.93,1.4,4.8265,7,0.84,11,26,287,256,0.25,0.078,0.185,0.199999999999999,9.4,0.102,0.025,1.326,0.28,0.202,8,0,8,8,10.805,0,0,0,0,12.3,88.05,0.649999999999999,1642.55,95.35,0.234,0,0,6.695,0.0339999999999998,0.00300000000000011,0.056,0
2252,66.61,150,2.24,4.66,1.68,24.81,1.9,0.199999999999999,9,0.62,21,83,408,23,0.35,0.093,0.158,0.449999999999999,17.3,0.098,0.048,2.038,0.473,0.178,35,0,35,20.45,18.245,0,454.8,26,3.90000000000001,3.15,252.5,22.1,0,135.05,0.1,0,0,2.2,0.94,2.96,0.265,0
2253,74,132,5.06,7.59,2.09,11.27,1.8,2.3075,119,0.64,20,113,396,433,0.69,0.16,0.161,2.7,9.9,0.064,0.116,0.993,0.387,0.174,11,3,8,13,19.56,0,280,64,60,8.1,48,12.85,1021,65.7,0.4135,0,0,4.605,3.53,2.587,1.076,15
2254,80.94,88,2.87,3.68,1.73,10.78,1.9,2.0635,57,0.57,19,63,378,335,0.4,0.163,0.166,1.6,10.6,0.069,0.092,1.053,0.514,0.178,11,2,9,13,15.25,0,150,33,30,1.9,30,8.2,2978.9,32.45,0.4025,0,0,4.55,1.377,1.352,0.746,6
2255,93.69,18,0.720000000000001,0.0700000000000003,1.21,4.31,1.1,2.08,15,0.57,9,30,230,237,0.23,0.091,0.089,0.199999999999999,4.7,0.031,0.078,0.412999999999999,0.201,0.044,8.99999999999999,0,9,9,6.2,0,5755,288,0,2715,2096,0,0,1014,0.8,0,0,0.800000000000001,0.0369999999999995,0.00900000000000034,0.004,0
2256,89.97,34,1.1,0.279999999999999,0.56,8.09,2.9,3.3,26,1.39,23,35,206,241,0.17,0.107,0.149,0.4,4.2,0.024,0.054,0.367,0.4,0.056,12,0,12,12,9.8,0,15563,778,0,4795,6940,0,0,0,1.06,0,0,16,0.146,0.0369999999999999,0.0150000000000001,0
2257,95.2,15,1.09,0.0800000000000001,0.45,3.18,0.9,2.4,37,0.88,25,34,106,242,0.1,0.1,0.14095,0.9,5,0.018,0.032,0.31,0.2016,0.05,41,0,41,41,13.4,0,1734,87,0,0,1040,0,0,0,0.0400000000000003,0,0,0,0.0409999999999995,0.00999999999999979,0.004,0
2258,92.51,21,2.72,0.220000000000001,1.16,3.39,2.7,0.689999999999999,43,3.2,38,79,438,244,0.2,0.133,0.355,0.9,1,0.068,0.136,0.85,0.042,0.196,25,0,25,25,19.56,0,1600,80,0,0,960,0,0,1747,0.96,0,0,108,0.114,0.0289999999999999,0.012,0
2259,95.04,17,0.670000000000002,0.24,0.62,3.43,1.6,1.83,17,0.15,9,24,285,249,0.13,0.101,0.033,0.699999999999999,15.1,0,0.023,0.15,0.114,0.038,17,0,17,17,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0.300000000000001,0.073,0.04,0.108,0
2260,81,68,2.73,0.17,0.74,15.36,3.1,2.9,47,0.55,18,56,283,252,0.3,0.07,0.21,0.6,4.6,0.056,0.173,0.392,0.276,0.218,15,0,15,15,25.9,0,0,0,0,0,0,0,0,0,0.19,0,0,0.300000000000001,0.12575,0.1083,0.13165,0
2261,93.22,19,2.11,0.369999999999999,1.38,2.92,2.2,0.33,83,1.58,56,32,230,75,0.42,0.116,0.493,1.2,13.5,0.018,0.106,0.271,0.038,0.08,58,0,58,58,15.2,0,8084,404,0,0,4850,0,0,8722,1.6,0,0,380.8,0.0600000000000001,0.00999999999999979,0.155,0
2262,88.94,34,4.01,0.869999999999999,1.39,4.8,3.7,0.51,153,1.96,82,50,302,322,0.49,0.161,0.717,5.5,2.2,0.078,0.176,0.439,0.075,0.136,121,0,121,121,24.8,0,12061,603,0,0,7237,0,0,15690,3.54,0,0,540.7,0.036,0,0.0859999999999999,0
2263,92.24,25,1.28,0.199999999999999,0.74,5.54,1.4,2.33,20,0.52,27,41,253,242,0.34,0.073,0.263,0.299999999999999,6.8,0.036,0.047,0.44,0.102,0.099,13,0,13,13,9.7,0,201,10,0,0,120,0,0,388,0.15,0,0,5.4,0.04,0.0149999999999997,0.0819999999999999,0
2264,94.74,14,1.15,0.130000000000001,1.01,2.97,1.3,1.69,17,0.48,13,25,194,238,0.2,0.047,0.23,0.199999999999999,3.7,0.041,0.04,0.386,0.265,0.045,8,0,8,8,9.4,0,177,9,0,0,106,0,0,1877,0.12,0,0,4.2,0.0270000000000001,0.00999999999999979,0.0550000000000002,0
2265,89.21,37,0.890000000000001,0.35,0.69,8.85,2.8,3.3,22,0.44,13,19,241,237,0.22,0.082,0.187,0.4,1.8,0.016,0.067,0.495000000000001,0.234,0.161,20,0,20,20,10.6,0,5223,261,0,682,2793,0,0,1415,0.12,0,0,4.4,0.0720000000000001,0.0259999999999998,0.147,0
2266,87.8,40,0.9,0.0899999999999999,0.72,10.49,3.2,1.97,41,0.6,29,27,284,240,0.13,0.065,0.172,0.5,15.1,0.072,0.017,0.969,0.359,0.124,19,0,19,19,13.53,0,11155,558,0,1130,4570,3116,0,0,1.29,0,0,1,0.0190000000000001,0.00699999999999967,0.0379999999999998,0
2267,87.8,39,1.23,0.0700000000000003,0.86,10.04,1.885,3.3675,19,0.58,9,14,133,238,0.12,0.036,0.173,0.5,3.5,0.05,0.039,0.464,0.154,0.069,16,0,16,16,9.605,0,3339,167,0,468.25,1521.15,63.25,187.15,525.4,0.4255,0,0,12.905,0.0139999999999998,0.00499999999999989,0.0289999999999999,0
2268,85.1,50,2.48,0.619999999999999,0.99,10.81,4.9,4.9,17,0.47,22,23,358,244,0.15,0.045,0.17,0.6,9.5,0.074,0.047,0.558,0.447,0.172,16,0,16,16,14.6,0,6705,335,0,885,3580,0,0,0,0.2,0,0,1.6,0.128000000000001,0.0460000000000003,0.26,0
2269,91.1,30,1.48,0.369999999999999,0.59,6.46,2.9,2.93,10,0.28,13,14,214,241,0.1,0.047,0.126,0.299999999999999,6.5,0.042,0.028,0.334000000000001,0.297,0.103,10,0,10,10,8.7,0,4005,200,0,529,2139,0,0,0,0.12,0,0,1,0.0760000000000001,0.0279999999999996,0.156,0
2270,92.3,27,0.66,0.26,0.32,6.46,1.4,2.53,21,0.34,11,20.35,117,254,0.2,0.035,0.109,0.299999999999999,3.5,0.038,0.022,0.81,0.355,0.099,8,0,8,8,7.5,0,110,6,0,15,59,0,0,0,0.12,0,0,0.800000000000001,0.0619999999999998,0.0220000000000002,0.126,0
2271,68.37,111,5.07,0.800000000000001,1.39,24.37,4.775,2.3645,17,1.52,53,117,410,253,0.63,0.179,0.769,0.6,8.2,0.168,0.096,1.327,0.567,0.116,33,0,33,33,29.67,0,294,15,0,1.25,56.15,8.8,0,55.1,0.345,0,0,3.44,0.148,0.154999999999999,0.381,0
2272,74.1,93,4.31,0.890000000000001,0.75,19.95,4.1,2.21,15,0.89,23,70,265,281,0.45,0.06,0.28,0.6,5.9,0.074,0.068,1.306,0.232,0.095,33,0,33,33,29.1,0,194,10,0,9,82,61,0,342,0.18,0,0,2.7,0.166,0.173,0.427,0
2273,92.93,20,2.08,0.24,1.05,3.7,1.9,2.616,54,1.32,30,42,284,358,0.16,0.021,0.143,0.9,16,0.05,0.08,0.5,0.126,0.081,35,0,35,35,11.94,0,5200,260,0,514.65,2575.35,64.25,0,2420.1,0.408,0,0,100.37,0.0743499999999999,0.0761500000000002,0.13385,0
2274,80.13,76,1.37,0.140000000000001,0.63,17.72,2.5,5.74,27,0.72,18,32,230,263,0.2,0.094,0.266,0.199999999999999,12.8,0.056,0.047,0.538,0.581,0.165,6,0,6,6,10.8,0,15740,787,0,0,9444,0,0,0,0.94,0,0,2.1,0.04,0,0.0800000000000001,0
2275,86.46,44,4.16,0.68,1.85,6.85,2.275,2.526,149,1.56,51,67,623,290,0.1,0.076,0.168,0.800000000000001,38,0.044,0.198,0.48,0.126,0.117,7,0,7,7,16.27,0,1764,88,0,46.1,806.35,2.3,3823.45,1133.75,0.8305,0,0,69.565,0.138999999999999,0.0549999999999997,0.282,0
2276,94.75,16,0.789999999999999,0.25,0.74,3.47,1.9,2.55,33,0.57,10,17,191,10,0.12,0.052,0.0679999999999999,0.699999999999999,12.6,0.575,0.055,0.712,0.117,0.111,8,0,8,8,7,0,441,22,0,0,265,0,2745,85,0.59,0,0,2.9,0.0339999999999998,0.04,0.101,0
2277,94.24,17,0.85,0.289999999999999,1.09,3.53,0.4,2.58,10,0.39,11,19,217,10,0.11,0.042,0.0679999999999999,0.5,70.1,0.1,0.078,0.673,0.1683,0.07,20,0,20,20,6.8,0,450,23,0,0,270,0,9037,60,0.32,0,0,2.3,0.0190000000000001,0.00499999999999989,0.0270000000000001,0
2278,93.6,22,0.710000000000001,0.0800000000000001,0.55,5.06,2,2.99,22,0.22,8,19,135,286,0.2,0.064,0.1,0.6,11.6,0.027,0.023,0.298999999999999,0.142,0.067,8.99999999999999,0,9,9,8.7,0,0,0,0,0,0,0,0,0,0.02,0,0,0.0999999999999996,0.00800000000000045,0.00499999999999989,0.0419999999999998,0
2279,93.6,21,1.53,0.24,0.9,3.73,2,1.73,32,0.98,14,26,182,272,0.2,0.063,0.1,0.6,3.9,0.035,0.028,0.56,0.141,0.067,8,0,8,8,8.7,0,0,0,0,0,0,0,0,0,0.02,0,0,0.0999999999999996,0.0249999999999995,0.0149999999999997,0.125,0
2280,93.2,20,1.14,0.23,1.07,4.36,3.5,0.529999999999999,137,0.8,22,29,203,265,0.14,0.253,0.337,0.9,27.4,0.045,0.072,0.411,0.274,0.18,118,0,118,118,13.06,0,7625,381,0,0,4575,0,0,8440,1.88,0,0,367.6,0.0530000000000004,0.0149999999999997,0.0910000000000002,0
